"TAS.1R1",20.915,1.8,0.017,0.017,0.017,0.017,"RECTELLIPSE"
"TASB.3R1",45.342,0,0.027554,0.030101,0.030101,0.030101,"RECTELLIPSE"
"TASB.3L5",13283.94723,0,0.0289,0.024,0.0289,0.0289,"RECTELLIPSE"
"TAS.1L5",13310.17423,1.8,0.017,0.017,0.017,0.017,"RECTELLIPSE"
"TAS.1R5",13350.20423,1.8,0.017,0.017,0.017,0.017,"RECTELLIPSE"
"TASB.3R5",13374.63123,0,0.030101,0.027554,0.030101,0.030101,"RECTELLIPSE"
"TASB.3L1",26613.5412,0,0.024,0.0289,0.0289,0.0289,"RECTELLIPSE"
"TAS.1L1",26639.7682,1.8,0.017,0.017,0.017,0.017,"RECTELLIPSE"
