"TCTVA.4R1.A.B2",145.1,0,0.04,0.03,0.04,0.04,"RECTELLIPSE"
"TCTVA.4R1.B2",145.84,0,0.04,0.03,0.04,0.04,"RECTELLIPSE"
"TCTVA.4R1.B.B2",146.58,0,0.04,0.03,0.04,0.04,"RECTELLIPSE"
"TCTH.4R1.A.B2",146.78,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCTH.4R1.B2",148.02,1,0.04,0.04,0.04,0.04,"RECTELLIPSE"
"TCTH.4R1.B.B2",148.26,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCTVB.4L2",3258.536216,0,0,0,0,0,"CIRCLE"
"TCDD.4L2.A.B2",3260.056216,0,0.09,0.035,0.09,0.035,"RECTELLIPSE"
"TCDD.4L2.B.B2",3260.199216,0,0.06,0.06,0.06,0.06,"RECTELLIPSE"
"TCDD.4L2.C.B2",3260.315216,0,0.03,0.022,0.03,0.03,"RECTELLIPSE"
"TCDD.4L2",3261.556216,1,0.035,0.022,0.0413,0.032,"RECTELLIPSE"
"TCDD.4L2.D.B2",3261.797216,0,0.03,0.022,0.03,0.03,"RECTELLIPSE"
"TCDD.4L2.E.B2",3261.913216,0,0.06,0.06,0.06,0.06,"RECTELLIPSE"
"TCDD.4L2.F.B2",3262.056216,0,0.04,0.04,0.04,0.04,"RECTELLIPSE"
"TCTVB.4R2",3406.032216,0,0,0,0,0,"CIRCLE"
"TCLIA.4R2",3408.792216,1,0,0,0,0,"CIRCLE"
"TCTH.4R2.A.B2",3449.777216,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCTH.4R2.B2",3451.017216,1,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCTH.4R2.B.B2",3451.257216,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLIM.6R2.A.B2",3566.183216,0,0.016,0.021,0.021,0.021,"RECTELLIPSE"
"TCLIM.6R2.B2",3566.933216,0.5,0.016,0.021,0.021,0.021,"RECTELLIPSE"
"TCLIM.6R2.B.B2",3567.183216,0,0.016,0.021,0.021,0.021,"RECTELLIPSE"
"TCLA.7L3.A.B2",6413.5258,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLA.7L3.B2",6414.7658,1,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLA.7L3.B.B2",6415.0058,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLA.6L3.A.B2",6484.9313,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLA.6L3.B2",6486.1713,1,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLA.6L3.B.B2",6486.4113,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLA.5L3.A.B2",6571.4808,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLA.B5L3.B2",6572.7208,1,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLA.5L3.B.B2",6572.9608,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCLA.5L3.C.B2",6573.4808,0,0.04,0.03,0.04,0.04,"RECTELLIPSE"
"TCLA.A5L3.B2",6574.7208,1,0.04,0.03,0.04,0.04,"RECTELLIPSE"
"TCLA.5L3.D.B2",6574.9608,0,0.04,0.03,0.04,0.04,"RECTELLIPSE"
"TCSM.5L3.A.B2",6601.9608,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCSM.B5L3.B2",6602.7008,0,0,0,0,0,"CIRCLE"
"TCSM.5L3.B.B2",6603.4408,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCSG.5L3.A.B2",6603.9608,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCSG.B5L3.B2",6605.2008,1,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCSG.5L3.B.B2",6605.4408,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCSM.5L3.C.B2",6607.7808,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCSM.A5L3.B2",6608.5208,0,0,0,0,0,"CIRCLE"
"TCSM.5L3.D.B2",6609.2608,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
"TCSG.5L3.C.B2",6609.7808,0,0.03,0.04,0.04,0.04,"RECTELLIPSE"
