"BPMSW.1R1.A.B2",21.33,0,0.0315,0.0315,0.0315,0.0315,"RECTELLIPSE"
"BPMSW.1R1.B.B2",21.3415,0,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"BPMSW.1R1.B2",21.475,0,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"BPMSW.1R1.C.B2",21.6085,0,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"BPMSW.1R1.D.B2",21.615,0,0.0315,0.0315,0.0315,0.0315,"RECTELLIPSE"
"BPMS.2R1.A.B2",31.3959,0,0.0301,0.0301,0.0301,0.0301,"RECTELLIPSE"
"BPMS.2R1.B2",31.529,0,0.0301,0.0301,0.0301,0.0301,"RECTELLIPSE"
"BPMS.2R1.B.B2",31.6189,0,0.0301,0.0301,0.0301,0.0301,"RECTELLIPSE"
"BPMSY.4R1.A.B2",58.172,0,0.04,0.04,0.04,0.04,"RECTELLIPSE"
"BPMSY.4R1.B2",58.3145,0,0.04,0.04,0.04,0.04,"RECTELLIPSE"
"BPMSY.4R1.B.B2",58.457,0,0.04,0.04,0.04,0.04,"RECTELLIPSE"
"BRANA.4R1",141.35,0,9.999999,9.999999,9.999999,9.999999,"RECTELLIPSE"
"BPMWB.4R1.A.B2",150.99,0,0.0315,0.0315,0.0315,0.0315,"RECTELLIPSE"
"BPMWB.4R1.B.B2",151.048,0,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"BPMWB.4R1.B2",151.1705,0,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"BPMWB.4R1.C.B2",151.217,0,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"BPMWB.4R1.D.B2",151.275,0,0.0315,0.0315,0.0315,0.0315,"RECTELLIPSE"
"BPMYA.4R1.A.B2",172.182,0,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"BPMYA.4R1.B2",172.227,0,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"BPMYA.4R1.B.B2",172.35,0,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"BPTX.5R1.A.B2",174.538,0,0.0315,0.0315,0.0315,0.0315,"RECTELLIPSE"
"BPTX.5R1.B2",174.7185,0,0.0315,0.0315,0.0315,0.0315,"RECTELLIPSE"
"BPTX.5R1.B.B2",174.823,0,0.0315,0.0315,0.0315,0.0315,"RECTELLIPSE"
"BPMR.5R1.A.B2",199.5106,0,0.024,0.024,0.024,0.024,"RECTELLIPSE"
"BPMR.5R1.B2",199.635,0,0.024,0.024,0.024,0.024,"RECTELLIPSE"
"BPMR.5R1.B.B2",199.97,0,0.024,0.024,0.024,0.024,"RECTELLIPSE"
"BPM.6R1.A.B2",231.4106,0,0.024,0.024,0.024,0.024,"RECTELLIPSE"
"BPM.6R1.B2",231.535,0,0.024,0.024,0.024,0.024,"RECTELLIPSE"
"BPM.6R1.B.B2",231.87,0,0.024,0.024,0.024,0.024,"RECTELLIPSE"
"BPMRA.7R1.A.B2",258.924,0,0.024,0.024,0.024,0.024,"RECTELLIPSE"
